Boat_Type,Type,Year_Built,Length,Width,Displacement,Category,People,Cabins,Toilets,Material,Water,Propulsion,Fuel_Capacity,Fuel_Type,Engine_Hours,Price
2.0,0.0,1997.0,17.65,4.59,21772.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2850.0,4.0,0.0,179995.0
2.0,0.0,1996.0,19.2,4.75,37153.4,1.0,0.0,3.0,2.0,3.0,0.0,0.0,3019.0,4.0,1450.0,179950.0
1.0,0.0,2017.0,8.6,2.59,3500.0,1.0,10.0,1.0,1.0,2.0,0.0,3.0,0.0,4.0,50.0,181775.7
2.0,0.0,2000.0,14.0,4.0,17500.0,1.0,0.0,3.0,0.0,3.0,0.0,1.0,1200.0,4.0,474.3,179900.0
0.0,1.0,2020.0,12.0,5.0,1000000.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,179800.0
5.0,0.0,2006.0,11.78,3.91,11441.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,940.0,4.0,500.0,179800.0
2.0,0.0,1996.0,19.0,4.0,22500.0,1.0,0.0,3.0,0.0,3.0,0.0,1.0,3100.0,4.0,1900.0,179500.0
3.0,0.0,1922.0,26.5,5.0,48865.6,1.0,4.0,3.0,0.0,7.0,0.0,0.0,4000.0,4.0,0.0,179500.0
2.0,0.0,1993.0,16.7,3.9,21000.0,1.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,4.0,3500.0,179500.0
3.0,0.0,2001.0,12.7,4.1,12251.1,1.0,0.0,0.0,0.0,7.0,0.0,0.0,700.0,0.0,1300.0,179500.0
3.0,0.0,2009.0,10.7,3.4,8000.0,4.0,6.0,2.0,2.0,7.0,240.0,1.0,240.0,4.0,1100.0,179500.0
2.0,0.0,2001.0,13.74,3.81,12798.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1270.0,4.0,0.0,179500.0
0.0,1.0,2020.0,7.7,2.59,7503.8,3.0,0.0,0.0,0.0,3.0,0.0,1.0,246.0,3.0,0.0,179500.0
2.0,0.0,2004.0,13.5,4.2,12907.4,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1200.0,4.0,650.0,179500.0
2.0,0.0,2017.0,9.99,3.49,9830.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,179500.0
2.0,0.0,2010.0,11.0,3.22,10369.7,1.0,0.0,2.0,1.0,0.0,250.0,0.0,860.0,4.0,350.0,179000.0
4.0,0.0,2005.0,12.45,3.97,6500.0,1.0,12.0,3.0,2.0,3.0,380.0,1.0,800.0,4.0,400.0,179000.0
5.0,0.0,2008.0,12.0,4.1,11740.6,1.0,0.0,2.0,2.0,3.0,0.0,0.0,1000.0,4.0,780.0,179000.0
1.0,0.0,2014.0,10.44,3.14,9903.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,700.0,3.0,322.0,179000.0
3.0,0.0,1998.0,13.5,4.35,13016.8,1.0,0.0,2.0,0.0,7.0,0.0,0.0,1400.0,0.0,750.0,179000.0
2.0,0.0,1995.0,13.9,4.15,15.0,1.0,4.0,0.0,0.0,7.0,0.0,0.0,800.0,0.0,2600.0,179000.0
5.0,0.0,2010.0,12.15,3.9,11704.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,179000.0
3.0,0.0,2009.0,11.2,3.8,10938.5,1.0,0.0,0.0,0.0,7.0,0.0,0.0,500.0,0.0,650.0,179000.0
0.0,0.0,2008.0,11.91,3.74,11412.5,1.0,12.0,3.0,1.0,4.0,0.0,0.0,0.0,4.0,727.0,179000.0
0.0,0.0,2008.0,14.19,4.1,13600.0,1.0,14.0,2.0,0.0,3.0,0.0,0.0,1560.0,0.0,730.0,179000.0
2.0,0.0,2004.0,13.0,4.15,12506.3,1.0,0.0,2.0,2.0,3.0,400.0,0.0,1200.0,4.0,1100.0,179000.0
2.0,0.0,2007.0,15.11,4.45,30343.2,1.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,179000.0
5.0,0.0,2003.0,14.11,4.27,18480.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,1952.0,4.0,0.0,179000.0
2.0,0.0,2011.0,13.35,4.0,10900.0,1.0,12.0,2.0,0.0,3.0,0.0,0.0,1020.0,4.0,350.0,179000.0
1.0,1.0,2020.0,10.5,3.2,9990.5,1.0,0.0,2.0,0.0,4.0,0.0,0.0,800.0,3.0,0.0,179000.0
2.0,0.0,1996.0,16.4,4.9,23910.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2600.0,4.0,1600.0,178000.0
2.0,0.0,2008.0,11.87,3.88,65000.0,1.0,10.0,3.0,1.0,4.0,0.0,0.0,0.0,4.0,795.0,178000.0
2.0,0.0,2009.0,11.92,3.9,7500.0,1.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,420.0,178000.0
4.0,0.0,2008.0,10.56,3.46,10223.8,1.0,8.0,2.0,0.0,3.0,330.0,3.0,720.0,4.0,820.0,178000.0
3.0,0.0,2003.0,11.6,3.85,11266.6,1.0,0.0,0.0,0.0,7.0,0.0,0.0,900.0,0.0,0.0,178000.0
2.0,0.0,1990.0,15.0,4.0,19830.0,1.0,0.0,3.0,0.0,3.0,0.0,1.0,1890.0,4.0,830.0,177900.0
0.0,1.0,2020.0,7.99,2.95,7977.8,1.0,10.0,1.0,0.0,4.0,70.0,2.0,420.0,3.0,0.0,177090.0
5.0,0.0,2001.0,14.65,4.4,13891.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,270.0,177570.1
1.0,1.0,2021.0,8.1,2.6,2000.0,1.0,6.0,1.0,0.0,3.0,60.0,3.0,200.0,3.0,0.0,176615.0
2.0,1.0,2019.0,9.23,2.98,3700.0,1.0,9.0,2.0,1.0,3.0,100.0,3.0,300.0,3.0,45.0,176000.0
5.0,1.0,2018.0,10.28,3.59,6951.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,520.0,4.0,0.0,175900.0
1.0,1.0,2020.0,8.67,2.51,2500.0,1.0,7.0,1.0,1.0,3.0,32.0,3.0,370.0,3.0,0.0,175848.0
5.0,0.0,1988.0,15.0,4.85,14475.2,1.0,22.0,3.0,0.0,7.0,0.0,1.0,0.0,4.0,474.3,177570.1
1.0,0.0,2003.0,12.26,3.41,7500.0,4.0,12.0,2.0,0.0,3.0,258.0,3.0,940.0,4.0,400.0,177570.1
2.0,1.0,2017.0,10.7,3.4,10282.2,1.0,10.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0,0.0,177476.6
1.0,0.0,2013.0,11.8,3.99,11514.6,1.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,135957.5
3.0,0.0,2008.0,12.67,3.96,12127.1,1.0,0.0,3.0,0.0,0.0,0.0,0.0,960.0,4.0,0.0,175000.0
2.0,0.0,1999.0,15.0,4.0,17700.0,1.0,0.0,2.0,0.0,3.0,0.0,1.0,2270.0,4.0,474.3,175000.0
0.0,0.0,2007.0,11.35,4.14,12000.0,1.0,10.0,2.0,0.0,3.0,0.0,0.0,1200.0,4.0,200.0,175000.0
5.0,0.0,2003.0,13.95,4.3,13308.5,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,175000.0
2.0,0.0,2003.0,13.0,4.5,25.0,1.0,0.0,2.0,0.0,7.0,0.0,0.0,2500.0,4.0,0.0,175000.0
2.0,0.0,1977.0,18.3,5.3,28000.0,1.0,10.0,4.0,0.0,6.0,0.0,0.0,3000.0,4.0,1020.0,175000.0
0.0,0.0,2011.0,11.15,3.74,5925.0,1.0,10.0,2.0,0.0,3.0,0.0,0.0,720.0,4.0,350.0,175000.0
2.0,0.0,2000.0,16.0,4.72,32142.7,1.0,0.0,2.0,0.0,3.0,0.0,0.0,2271.0,4.0,0.0,175000.0
5.0,0.0,1999.0,18.45,4.4,22000.0,1.0,20.0,3.0,0.0,3.0,0.0,0.0,3000.0,4.0,800.0,175000.0
2.0,0.0,1997.0,15.8,4.47,17000.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1800.0,4.0,1050.0,175000.0
3.0,0.0,2009.0,12.0,4.05,11704.2,1.0,0.0,0.0,0.0,7.0,0.0,0.0,600.0,0.0,0.0,175000.0
2.0,0.0,2002.0,13.78,4.14,14300.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,1470.0,4.0,1100.0,175000.0
0.0,0.0,2019.0,9.0,2.62,8473.7,1.0,0.0,0.0,0.0,3.0,0.0,0.0,440.0,0.0,0.0,175000.0
2.0,0.0,2003.0,13.68,4.3,13111.6,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,175000.0
0.0,0.0,2019.0,9.95,2.99,9436.2,1.0,10.0,3.0,0.0,0.0,0.0,0.0,800.0,0.0,9.0,175000.0
4.0,0.0,2008.0,11.88,3.81,11441.6,1.0,14.0,2.0,0.0,9.0,0.0,3.0,0.0,4.0,210.0,175000.0
2.0,0.0,1911.0,22.17,3.8,44000.0,1.0,12.0,1.0,1.0,7.0,3000.0,1.0,3000.0,4.0,388.0,175000.0
2.0,0.0,2007.0,14.0,4.1,13000.0,1.0,12.0,2.0,0.0,3.0,300.0,0.0,1100.0,4.0,990.0,175000.0
2.0,0.0,2007.0,13.85,4.13,13111.6,1.0,0.0,2.0,0.0,3.0,300.0,0.0,1100.0,4.0,700.0,175000.0
5.0,0.0,2004.0,12.99,4.16,13000.0,1.0,12.0,3.0,0.0,3.0,500.0,1.0,1200.0,4.0,650.0,175000.0
3.0,0.0,2000.0,13.85,4.1,13089.7,1.0,0.0,0.0,0.0,7.0,0.0,0.0,900.0,0.0,2000.0,174900.0
3.0,0.0,2008.0,13.0,4.0,10500.0,1.0,0.0,2.0,0.0,3.0,0.0,1.0,1500.0,4.0,1080.0,174900.0
2.0,0.0,2015.0,10.28,3.59,10114.4,1.0,12.0,2.0,1.0,3.0,0.0,0.0,0.0,4.0,10.0,174900.0
0.0,0.0,2013.0,9.98,3.3,9684.2,1.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,4.0,255.0,174900.0
0.0,1.0,2020.0,7.99,2.95,7977.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,174600.0
3.0,0.0,2005.0,12.5,4.0,12032.3,1.0,0.0,0.0,0.0,7.0,0.0,0.0,900.0,0.0,1680.0,174500.0
5.0,0.0,2001.0,16.46,4.72,32856.3,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3500.0,4.0,0.0,174500.0
3.0,0.0,1998.0,14.5,4.25,13673.1,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2259.0,174500.0
3.0,0.0,2012.0,16.8,4.25,32654.6,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1700.0,174500.0
2.0,0.0,2011.0,10.7,3.4,10282.2,1.0,10.0,1.0,1.0,3.0,159.0,3.0,795.0,3.0,228.0,174672.9
5.0,0.0,2001.0,13.41,4.16,12812.6,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,174000.0
5.0,0.0,2000.0,13.65,4.27,14200.0,4.0,10.0,3.0,2.0,3.0,628.0,1.0,1636.0,4.0,474.3,174000.0
1.0,1.0,2020.0,8.25,3.05,4200.0,1.0,8.0,1.0,1.0,3.0,60.0,3.0,365.0,4.0,0.0,175682.2
0.0,1.0,2020.0,10.45,3.37,10078.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,173560.0
1.0,1.0,2020.0,9.23,3.0,8918.5,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,173455.0
0.0,1.0,2020.0,10.4,2.99,5500.0,1.0,9.0,2.0,1.0,3.0,200.0,3.0,415.0,4.0,0.0,173320.0
5.0,0.0,2006.0,11.76,3.74,10000.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,4.0,474.3,173000.0
4.0,1.0,2021.0,8.78,2.6,8298.6,1.0,8.0,1.0,1.0,3.0,75.0,3.0,276.0,3.0,0.0,174594.4
2.0,1.0,2019.0,9.35,2.95,8969.5,3.0,8.0,1.0,1.0,3.0,80.0,2.0,230.0,3.0,0.0,172700.0
3.0,0.0,2006.0,12.32,4.35,12156.3,1.0,0.0,0.0,0.0,7.0,0.0,0.0,650.0,0.0,2350.0,172500.0
2.0,0.0,2003.0,12.99,4.16,12506.3,1.0,0.0,2.0,2.0,3.0,500.0,0.0,1200.0,4.0,320.0,172000.0
0.0,0.0,2006.0,13.1,3.9,12000.0,4.0,8.0,2.0,2.0,3.0,400.0,3.0,1000.0,4.0,1350.0,172000.0
0.0,0.0,2019.0,10.5,3.32,10078.0,1.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,3.0,20.0,172000.0
0.0,1.0,2019.0,6.8,2.5,1279.5,1.0,11.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,200.0,172897.2
0.0,0.0,2015.0,9.99,2.97,9450.8,1.0,10.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,53.0,172897.2
3.0,0.0,1985.0,13.55,4.35,13053.2,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,5000.0,170000.0
2.0,0.0,2007.0,15.11,4.45,30343.2,1.0,0.0,3.0,0.0,4.0,0.0,0.0,235.0,4.0,0.0,170000.0
2.0,0.0,2018.0,11.8,2.75,10610.3,1.0,0.0,0.0,0.0,3.0,200.0,0.0,800.0,3.0,0.0,170000.0
2.0,0.0,2008.0,13.9,4.25,13000.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1400.0,4.0,611.0,170000.0
0.0,0.0,2006.0,10.97,3.0,10187.4,1.0,0.0,2.0,0.0,3.0,0.0,0.0,550.0,3.0,360.0,170000.0
0.0,0.0,2018.0,7.62,2.59,7445.4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,314.0,3.0,100.0,170000.0
2.0,0.0,2011.0,14.99,4.41,11950.0,4.0,9.0,3.0,0.0,3.0,410.0,1.0,1500.0,4.0,610.0,170000.0
2.0,0.0,2014.0,10.8,3.59,6200.0,3.0,0.0,2.0,0.0,3.0,250.0,3.0,520.0,3.0,100.0,170000.0
5.0,0.0,1998.0,14.5,4.42,15.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,1400.0,4.0,720.0,170000.0
2.0,0.0,2003.0,15.2,4.5,17000.0,1.0,16.0,3.0,0.0,0.0,0.0,0.0,1640.0,4.0,620.0,170000.0
0.0,0.0,2008.0,12.34,3.62,9700.0,1.0,14.0,3.0,0.0,3.0,0.0,0.0,1000.0,4.0,350.0,170000.0
5.0,0.0,2000.0,12.99,4.16,12000.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,1100.0,4.0,900.0,169900.0
0.0,1.0,2020.0,10.5,3.8,10428.0,1.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,169900.0
3.0,0.0,2001.0,11.75,3.9,11412.5,1.0,0.0,0.0,0.0,7.0,0.0,0.0,450.0,0.0,2100.0,169900.0
5.0,0.0,2011.0,11.83,3.83,8750.0,1.0,12.0,2.0,0.0,3.0,0.0,0.0,1050.0,4.0,400.0,169500.0
2.0,0.0,2004.0,13.0,4.1,12469.8,1.0,4.0,1.0,0.0,7.0,0.0,0.0,650.0,4.0,1500.0,169500.0
2.0,0.0,1898.0,24.98,4.8,903.0,1.0,0.0,2.0,0.0,7.0,0.0,0.0,1100.0,4.0,1800.0,169500.0
4.0,0.0,2011.0,10.1,3.15,5000.0,4.0,0.0,3.0,1.0,3.0,0.0,3.0,660.0,4.0,590.0,169500.0
5.0,0.0,2002.0,13.24,4.16,10.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,169000.0
5.0,0.0,1991.0,16.5,4.73,29000.0,1.0,12.0,3.0,0.0,3.0,0.0,0.0,3000.0,4.0,100.0,169000.0
2.0,0.0,2007.0,12.0,4.0,8600.0,1.0,0.0,2.0,0.0,3.0,0.0,1.0,1270.0,4.0,530.0,169000.0
2.0,0.0,1983.0,16.2,4.35,31879.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,2000.0,0.0,3800.0,169000.0
2.0,0.0,2004.0,14.76,4.2,15000.0,1.0,0.0,2.0,2.0,0.0,375.0,0.0,1310.0,4.0,900.0,169000.0
2.0,0.0,2006.0,15.1,4.49,12245.0,1.0,0.0,3.0,2.0,3.0,0.0,0.0,235.0,0.0,2500.0,169000.0
5.0,0.0,2000.0,14.65,4.4,13891.8,1.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,169000.0
2.0,0.0,2005.0,12.56,4.06,20000.0,1.0,12.0,2.0,2.0,3.0,400.0,0.0,1158.0,4.0,1163.0,169000.0
3.0,0.0,2000.0,13.0,4.0,12396.9,1.0,0.0,0.0,0.0,7.0,0.0,0.0,900.0,0.0,2600.0,169000.0
5.0,0.0,1999.0,11.7,3.85,11339.5,1.0,0.0,2.0,2.0,3.0,0.0,0.0,720.0,4.0,1700.0,169000.0
2.0,0.0,2000.0,15.67,4.58,31413.6,1.0,0.0,0.0,0.0,3.0,0.0,1.0,2200.0,4.0,2200.0,169000.0
2.0,0.0,2007.0,12.5,4.8,14500.0,1.0,0.0,1.0,1.0,3.0,380.0,0.0,2271.0,4.0,550.0,168000.0
5.0,0.0,2004.0,12.0,4.05,12000.0,1.0,12.0,2.0,0.0,3.0,0.0,0.0,1000.0,4.0,820.0,168000.0
2.0,0.0,2006.0,12.5,4.8,14500.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2270.0,4.0,550.0,168000.0
2.0,0.0,2006.0,12.5,4.8,14500.0,1.0,0.0,1.0,1.0,3.0,380.0,1.0,2270.0,4.0,550.0,168000.0
2.0,0.0,2006.0,12.5,4.8,12615.7,1.0,0.0,1.0,0.0,0.0,380.0,0.0,2270.0,4.0,550.0,168000.0
2.0,0.0,2002.0,13.2,4.3,17000.0,1.0,0.0,3.0,2.0,3.0,700.0,1.0,1500.0,4.0,2400.0,168000.0
0.0,1.0,2020.0,8.18,3.02,8167.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130133.3
2.0,1.0,2020.0,10.94,3.31,10391.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167459.7
2.0,0.0,2003.0,15.33,4.32,30482.8,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1950.0,4.0,750.0,167000.0
5.0,0.0,2008.0,11.83,3.83,11419.8,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,500.0,167000.0
5.0,0.0,1997.0,13.05,4.17,10000.0,1.0,0.0,2.0,0.0,3.0,0.0,1.0,1300.0,4.0,950.0,167000.0
2.0,0.0,2000.0,11.46,3.78,11113.5,1.0,14.0,2.0,2.0,3.0,0.0,1.0,0.0,4.0,474.3,168224.3
2.0,1.0,2020.0,11.2,3.3,5200.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,1097.0,0.0,0.0,166000.0
5.0,0.0,2007.0,11.74,3.78,7900.0,1.0,10.0,2.0,0.0,3.0,600.0,1.0,800.0,4.0,450.0,166000.0
0.0,1.0,2020.0,10.2,3.4,4300.0,1.0,12.0,1.0,1.0,3.0,250.0,2.0,580.0,3.0,0.0,165900.0
0.0,1.0,2020.0,11.98,5.0,12382.3,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,165800.0
1.0,0.0,2018.0,8.6,2.6,3000.0,3.0,10.0,1.0,1.0,2.0,0.0,2.0,315.0,3.0,474.3,167289.7
0.0,0.0,1998.0,10.1,3.45,9000.0,1.0,8.0,1.0,0.0,7.0,220.0,1.0,240.0,4.0,474.3,167289.7
0.0,1.0,2020.0,8.9,2.84,2800.0,1.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,165490.0
5.0,0.0,1997.0,14.6,4.42,13500.0,1.0,10.0,3.0,0.0,3.0,0.0,0.0,1400.0,4.0,1500.0,165000.0
2.0,0.0,2018.0,10.1,3.15,9662.3,1.0,0.0,2.0,1.0,3.0,160.0,3.0,410.0,4.0,50.0,165000.0
0.0,0.0,2007.0,12.0,4.05,11704.2,1.0,0.0,2.0,0.0,3.0,0.0,0.0,900.0,4.0,350.0,165000.0
2.0,0.0,2008.0,14.19,4.1,13000.0,1.0,14.0,2.0,0.0,3.0,0.0,0.0,1560.0,4.0,390.0,165000.0
5.0,0.0,2016.0,10.0,3.3,5180.0,1.0,10.0,2.0,0.0,3.0,0.0,0.0,630.0,0.0,130.0,165000.0
5.0,0.0,2007.0,13.36,4.16,12776.1,1.0,0.0,2.0,0.0,4.0,0.0,0.0,2.0,4.0,0.0,165000.0
1.0,0.0,2009.0,11.43,3.63,10982.2,1.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,4.0,400.0,165000.0
0.0,0.0,2011.0,10.55,3.73,10413.4,1.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,165000.0
2.0,0.0,2006.0,13.7,4.22,13067.8,1.0,0.0,2.0,0.0,3.0,0.0,0.0,1400.0,4.0,0.0,165000.0
0.0,0.0,2007.0,13.45,3.74,12535.5,1.0,0.0,3.0,0.0,4.0,0.0,0.0,1.0,4.0,530.0,165000.0
2.0,0.0,2000.0,14.5,4.3,13709.5,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1680.0,4.0,1100.0,165000.0
0.0,0.0,1990.0,12.24,3.75,11660.4,1.0,12.0,1.0,0.0,3.0,0.0,0.0,1500.0,4.0,0.0,165000.0
5.0,0.0,1996.0,15.8,4.47,17000.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1800.0,4.0,970.0,165000.0
2.0,0.0,2000.0,17.04,4.27,14030.0,1.0,15.0,3.0,0.0,3.0,0.0,0.0,2000.0,4.0,950.0,165000.0
5.0,0.0,2001.0,15.83,4.3,18000.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,2000.0,4.0,980.0,165000.0
5.0,0.0,2010.0,11.37,3.85,7000.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,650.0,0.0,190.0,165000.0
2.0,0.0,2007.0,11.0,3.0,10900.0,1.0,0.0,3.0,0.0,3.0,0.0,3.0,1000.0,4.0,475.0,165000.0
1.0,0.0,2007.0,16.0,4.2,14000.0,3.0,12.0,5.0,0.0,9.0,1200.0,1.0,800.0,4.0,700.0,165000.0
1.0,0.0,2008.0,6.2,2.2,1350.0,1.0,6.0,0.0,0.0,6.0,0.0,1.0,0.0,5.0,420.0,165000.0
5.0,0.0,1990.0,15.5,4.8,11750.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,2000.0,4.0,0.0,165000.0
5.0,0.0,2004.0,11.76,3.78,7900.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,1000.0,4.0,570.0,165000.0
2.0,1.0,2021.0,11.16,3.49,6130.0,1.0,11.0,2.0,1.0,3.0,200.0,2.0,800.0,3.0,0.0,164790.0
0.0,1.0,2020.0,9.98,3.35,9720.6,1.0,8.0,2.0,1.0,0.0,160.0,2.0,400.0,0.0,0.0,164750.0
2.0,0.0,2007.0,15.11,4.45,30343.2,1.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,164500.0
0.0,1.0,2020.0,9.22,3.0,8911.2,1.0,0.0,0.0,0.0,4.0,0.0,0.0,299.0,4.0,0.0,127457.5
2.0,0.0,2001.0,13.11,4.27,12000.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1400.0,4.0,515.0,127415.0
2.0,0.0,2007.0,12.8,4.1,12324.0,5.0,10.0,2.0,0.0,3.0,300.0,3.0,800.0,4.0,365.0,164000.0
0.0,0.0,2019.0,12.2,4.35,12068.8,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,163955.0
0.0,1.0,2020.0,9.14,3.02,8867.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126355.9
0.0,0.0,2011.0,9.7,3.2,5500.0,1.0,0.0,3.0,1.0,3.0,100.0,3.0,485.0,4.0,474.3,163000.0
2.0,0.0,2000.0,13.78,3.8,9400.0,1.0,12.0,2.0,0.0,3.0,250.0,1.0,1200.0,4.0,1050.0,163000.0
2.0,1.0,2020.0,11.16,3.49,6103.0,1.0,11.0,1.0,1.0,0.0,0.0,0.0,800.0,3.0,0.0,162990.0
2.0,0.0,2017.0,10.57,3.21,10048.8,1.0,11.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,41.0,162000.0
1.0,0.0,2013.0,8.2,2.9,2800.0,1.0,8.0,3.0,0.0,3.0,40.0,3.0,290.0,4.0,80.0,163551.4
1.0,1.0,2020.0,8.0,2.54,7686.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,161751.0
5.0,0.0,1999.0,14.5,4.65,19000.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,161290.3
1.0,1.0,2018.0,8.46,2.55,8028.8,1.0,8.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0,0.0,161000.0
0.0,0.0,2010.0,9.7,3.2,5000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0,0.0,870.0,165165.2
1.0,1.0,2020.0,9.23,3.0,8918.5,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,160660.0
1.0,1.0,2020.0,9.23,3.0,8918.5,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,160575.0
4.0,1.0,2019.0,8.9,2.84,2800.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,530.0,3.0,0.0,160180.0
0.0,0.0,2002.0,11.47,3.96,10850.0,1.0,10.0,1.0,0.0,3.0,0.0,0.0,1600.0,4.0,1450.0,160000.0
0.0,0.0,2008.0,12.4,4.06,9600.0,1.0,12.0,2.0,0.0,0.0,0.0,0.0,850.0,4.0,545.0,160000.0
2.0,0.0,1999.0,14.91,4.4,13500.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1600.0,4.0,1100.0,160000.0
2.0,0.0,2007.0,11.73,3.84,11000.0,4.0,10.0,2.0,0.0,3.0,400.0,1.0,1000.0,4.0,474.3,160000.0
2.0,0.0,2001.0,14.6,4.42,13870.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,1400.0,4.0,1280.0,160000.0
0.0,0.0,2000.0,14.54,4.3,15000.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,1600.0,4.0,1600.0,160000.0
0.0,0.0,2015.0,13.0,4.0,12396.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160000.0
2.0,1.0,2020.0,8.95,2.99,4000.0,1.0,8.0,1.0,1.0,3.0,120.0,3.0,520.0,3.0,7.0,160000.0
0.0,0.0,2008.0,11.95,4.13,10500.0,1.0,12.0,2.0,0.0,3.0,0.0,0.0,1100.0,4.0,750.0,160000.0
2.0,0.0,2011.0,9.93,3.45,6500.0,1.0,12.0,2.0,0.0,0.0,0.0,0.0,460.0,4.0,280.0,160000.0
4.0,0.0,2000.0,13.4,4.0,10000.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,900.0,4.0,0.0,159990.0
3.0,0.0,2011.0,10.3,3.7,10209.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,159950.0
0.0,0.0,2006.0,14.02,4.4,13432.4,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1500.0,4.0,0.0,159900.0
0.0,0.0,2013.0,12.32,3.77,11733.3,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,159900.0
